Budget Case,Simulation Label,Strategy Targets,Target TF_EQ,Target MR_EQ,Target MR_FX,Target Sum,Screen Exposure Factor,Screen Daily Cutoff,Raw Equity End,Raw CAGR,Raw Sharpe,Raw Calmar,Raw Max DD %,Raw WorstDayDD,Raw Count Breach -5%,Raw Avg Gross Exposure %,Raw Max Gross Exposure %,P(Pass Challenge),P(Pass Verification | Challenge),P(Reach Payout | Verification),P(Reach Payout Overall),Median Days Challenge,Median Days Verification,Median Days Payout,Fail MaxDailyLoss %,Fail MaxLoss %,Fail HorizonEnded %,Avg Cutoff Hits / Sim,Mean Total Days To Payout,Median Total Days To Payout,P25 Total Days To Payout,P75 Total Days To Payout,P90 Total Days To Payout,Budget Speed Rank Score,Dropped Strategy,Drop Mode,Full Payout Overall,Delta Payout Overall vs Full,Full Mean Total Days To Payout,Delta Mean Total Days vs Full,Full Raw Sharpe,Delta Raw Sharpe vs Full
max_speed_mrfx_dom_3p00_1p50_5p50,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 1.5, ""MR_FX"": 5.5}",0.0,1.5,5.5,7.0,0.75,-0.04,329790.8601133851,0.14426050733761397,1.2107091338490652,0.90561962773966,-15.92948108884018,-0.061582955846361025,4,70.48486849066362,706.4747717620088,0.9444,0.9534095722151631,0.992225677476677,0.8934,228.0,109.0,15.0,0.0,0.0986,0.008,0.4404,433.2464741437206,395.0,292.0,533.0,706.0,0.6006798146406985,TF_EQ,drop_no_renorm,0.5922,0.3012,133.54913880445795,299.6973353392626,1.1368830333307094,0.07382610051835581
max_speed_mrfx_dom_3p00_1p50_5p50,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 2.142857142857143, ""MR_FX"": 7.857142857142857}",0.0,2.142857142857143,7.857142857142857,10.0,0.75,-0.04,719356.764755601,0.20981938910385378,1.2131924731641108,0.9345406886976807,-22.45160554713197,-0.08752470573411142,23,100.82378115626713,1013.8155064457386,0.8182,0.9024688340259105,0.971830985915493,0.7176,145.0,71.0,15.0,0.1492,0.1324,0.0008,0.702,292.68060200668896,261.0,190.0,362.25,487.0,0.26567849498327767,TF_EQ,drop_renorm_to_total,0.5922,0.12540000000000007,133.54913880445795,159.131463202231,1.1368830333307094,0.07630943983340144
anchor_grid_tf1p125_mreq1_mrfx7p875,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 7.875, ""TF_EQ"": 1.125}",1.125,0.0,7.875,9.0,0.75,-0.04,531937.1402943038,0.18401302692023336,1.2811367405809913,1.0916242935092868,-16.85680943657635,-0.08276384370103955,6,132.863581694477,911.6971725247301,0.9626,0.9669644712237689,0.9899011602922217,0.9214,167.0,69.0,15.0,0.0,0.0746,0.004,0.3392,337.7356197091383,297.0,205.0,432.0,584.0,0.9204689507271543,MR_EQ,drop_no_renorm,0.9242,-0.0028000000000000247,276.2252759143043,61.510343794834,1.4354813119670364,-0.15434457138604518
anchor_grid_tf1p125_mreq1_mrfx7p875,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 8.75, ""TF_EQ"": 1.25}",1.25,0.0,8.75,10.0,0.75,-0.04,682173.8024887309,0.20524128889404492,1.2825855040407104,1.1038621744973576,-18.593017646202192,-0.09194545734073518,9,147.44312110380153,1014.4969556366176,0.9214,0.9496418493596701,0.9817142857142858,0.859,140.0,61.0,15.0,0.0408,0.0992,0.001,0.3622,296.6244470314319,259.0,177.0,378.0,520.0,0.7920168824214203,MR_EQ,drop_renorm_to_total,0.9242,-0.06520000000000004,276.2252759143043,20.399171117127594,1.4354813119670364,-0.15289580792632607
anchor_grid_tf1p125_mreq1_mrfx7p875,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 1.0, ""TF_EQ"": 1.125}",1.125,1.0,0.0,2.125,0.75,-0.04,266841.0087711758,0.1270776428324818,0.9705505535828818,0.8020443567759011,-15.84421631533136,-0.06184590199296044,2,74.88630949395707,218.7179703663042,0.947,0.9442449841605068,0.9818832475956162,0.878,224.0,100.0,29.0,0.0,0.1026,0.0194,0.1084,457.297722095672,414.0,294.0,579.0,759.0,0.5090716947608199,MR_FX,drop_no_renorm,0.9242,-0.04620000000000002,276.2252759143043,181.0724461813677,1.4354813119670364,-0.46493075838415465
anchor_grid_tf1p125_mreq1_mrfx7p875,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 4.705882352941177, ""TF_EQ"": 5.294117647058823}",5.294117647058823,4.705882352941177,0.0,10.0,0.75,-0.04,35527700.16366013,0.5984734413727546,1.0229755775865124,0.951161293015586,-62.920289730813074,-0.24354695482839372,393,333.2244617146863,1306.9073781594996,0.3738,0.4044943820224719,0.5661375661375662,0.0856,37.0,31.0,21.0,0.7132,0.2012,0.0,2.0502,99.6144859813084,97.0,79.0,115.25,136.3,-1.725938214953271,MR_FX,drop_renorm_to_total,0.9242,-0.8386,276.2252759143043,-176.61078993299589,1.4354813119670364,-0.41250573438052407
anchor_grid_tf1p125_mreq1_mrfx7p875,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 1.0, ""MR_FX"": 7.875}",0.0,1.0,7.875,8.875,0.75,-0.04,357461.2026322658,0.1508652063543121,1.3285802774398232,0.9937551687504216,-15.181325451017747,-0.0827638437010395,5,85.3088942232808,899.432444355791,0.9822,0.9763795560985543,0.9954118873826903,0.9546,226.0,100.0,15.0,0.0,0.0338,0.0116,0.3354,430.8906348208674,390.0,281.0,540.0,719.8000000000002,0.7948194129478315,TF_EQ,drop_no_renorm,0.9242,0.030399999999999983,276.2252759143043,154.66535890656309,1.4354813119670364,-0.10690103452721322
anchor_grid_tf1p125_mreq1_mrfx7p875,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 1.1267605633802817, ""MR_FX"": 8.873239436619718}",0.0,1.1267605633802817,8.873239436619718,10.0,0.75,-0.04,455097.6282349577,0.17089057863015444,1.3291421823459166,1.005421295686563,-16.99691257419209,-0.09323841147596432,5,96.14722504306181,1015.3155907698028,0.917,0.9496183206106871,0.9846118511713366,0.8574,190.0,87.0,15.0,0.0862,0.052,0.0044,0.468,373.6482388616748,333.0,240.0,465.0,625.8000000000002,0.551599402845813,TF_EQ,drop_renorm_to_total,0.9242,-0.06679999999999997,276.2252759143043,97.42296294737054,1.4354813119670364,-0.1063391296211198
anchor_grid_tf1p125_mreq1p125_mrfx7p75,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 7.75, ""TF_EQ"": 1.125}",1.125,0.0,7.75,8.875,0.75,-0.04,521216.36959778157,0.18229221086230507,1.2780550566935733,1.0924707970947483,-16.68623192007348,-0.08145195001383812,5,131.72612614140954,899.0468542462417,0.9628,0.9673867885334442,0.9894782048529096,0.9216,168.0,70.0,15.0,0.0,0.0744,0.004,0.341,340.1935763888889,300.0,206.0,435.25,589.3000000000002,0.9149060590277776,MR_EQ,drop_no_renorm,0.9186,0.0030000000000000027,269.26235575876336,70.93122063012555,1.4338879074736794,-0.1558328507801061
anchor_grid_tf1p125_mreq1p125_mrfx7p75,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 8.732394366197182, ""TF_EQ"": 1.267605633802817}",1.267605633802817,0.0,8.732394366197182,10.0,0.75,-0.04,690463.336799461,0.2062816532654006,1.2797237808779023,1.1062477608823742,-18.646966851337588,-0.09176074495337552,8,148.2120486132235,1014.7249601668171,0.9222,0.9505530253741054,0.9826602783481634,0.8614,139.0,61.0,15.0,0.0378,0.0998,0.001,0.3592,294.703970280938,257.0,176.0,375.0,518.0,0.807048074297655,MR_EQ,drop_renorm_to_total,0.9186,-0.05719999999999992,269.26235575876336,25.441614522174632,1.4338879074736794,-0.15416412659577716
anchor_grid_tf1p125_mreq1p125_mrfx7p75,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 1.125, ""TF_EQ"": 1.125}",1.125,1.125,0.0,2.25,0.75,-0.04,288432.71208504966,0.13335973943222879,0.980103508630519,0.8463089711539792,-15.757807606645946,-0.06184590199296024,2,76.59001445624114,232.32088692619504,0.9442,0.94407964414319,0.9798070450975993,0.8734,215.0,96.0,28.0,0.0,0.1124,0.0142,0.215,439.3524158461186,396.0,280.0,556.0,730.0,0.5338689603847032,MR_FX,drop_no_renorm,0.9186,-0.04520000000000002,269.26235575876336,170.09006008735525,1.4338879074736794,-0.45378439884316046
anchor_grid_tf1p125_mreq1p125_mrfx7p75,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 5.0, ""TF_EQ"": 5.0}",5.0,5.0,0.0,10.0,0.75,-0.04,35970664.54800709,0.5998889754662466,1.0309178242489123,0.9938481154792805,-60.36022669087136,-0.24331063217222576,379,323.765448866194,1303.9934002406324,0.3868,0.41675284384694933,0.5769230769230769,0.093,38.0,31.0,20.0,0.698,0.209,0.0,2.181,99.85806451612903,97.0,78.0,115.0,138.0,-1.6904551612903227,MR_FX,drop_renorm_to_total,0.9186,-0.8256,269.26235575876336,-169.40429124263432,1.4338879074736794,-0.40297008322476713
anchor_grid_tf1p125_mreq1p125_mrfx7p75,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 1.125, ""MR_FX"": 7.75}",0.0,1.125,7.75,8.875,0.75,-0.04,378728.4458939099,0.1556263142561365,1.3214477857736053,0.9830384858754992,-15.831151729276893,-0.08145195001383812,5,85.8718732521204,899.2337315399617,0.9814,0.9765640921133075,0.9943656093489148,0.953,219.0,99.0,15.0,0.0,0.0388,0.0082,0.3234,421.0692549842602,379.0,275.0,527.0,703.0,0.8112928625393494,TF_EQ,drop_no_renorm,0.9186,0.034399999999999986,269.26235575876336,151.80689922549686,1.4338879074736794,-0.11244012170007411
anchor_grid_tf1p125_mreq1p125_mrfx7p75,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 1.267605633802817, ""MR_FX"": 8.732394366197182}",0.0,1.267605633802817,8.732394366197182,10.0,0.75,-0.04,485603.31480751943,0.17632995463945322,1.322062368287954,0.994785810434964,-17.725419159563003,-0.09176074495337551,6,96.78354578218222,1015.0654569443708,0.9266,0.9613641269156055,0.988998652896273,0.881,183.0,85.0,15.0,0.055,0.0604,0.0036,0.3654,363.9931895573212,324.0,232.0,455.0,607.0,0.6779630261066969,TF_EQ,drop_renorm_to_total,0.9186,-0.03759999999999997,269.26235575876336,94.73083379855785,1.4338879074736794,-0.11182553918572546
anchor_grid_tf1p125_mreq1p25_mrfx7p625,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 7.625, ""TF_EQ"": 1.125}",1.125,0.0,7.625,8.75,0.75,-0.04,510700.5708339267,0.18057206335775922,1.2748512705616364,1.0933560279818884,-16.51539468722355,-0.08013999767768257,5,130.5887464640602,886.3955698238022,0.9648,0.9703565505804311,0.9906002990813929,0.9274,167.0,70.0,15.0,0.0,0.069,0.0036,0.258,338.60470131550574,298.0,206.0,433.0,585.0,0.9367082467112358,MR_EQ,drop_no_renorm,0.916,0.011399999999999966,261.07183406113535,77.53286725437039,1.4292312941317407,-0.15438002357010427
anchor_grid_tf1p125_mreq1p25_mrfx7p625,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 8.714285714285715, ""TF_EQ"": 1.2857142857142856}",1.2857142857142856,0.0,8.714285714285715,10.0,0.75,-0.04,699071.9460051679,0.207349857613502,1.2767495591220666,1.1086725351821038,-18.702533979471582,-0.09157075385545876,8,149.00230541098995,1014.9590007420741,0.9236,0.9506279774794283,0.9838268792710706,0.8638,139.0,61.0,15.0,0.0346,0.1006,0.001,0.357,294.18569113220656,256.0,175.5,374.0,517.0,0.8187657721694835,MR_EQ,drop_renorm_to_total,0.916,-0.052200000000000024,261.07183406113535,33.11385707107121,1.4292312941317407,-0.1524817350096741
anchor_grid_tf1p125_mreq1p25_mrfx7p625,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 1.25, ""TF_EQ"": 1.125}",1.125,1.25,0.0,2.375,0.75,-0.04,311664.2467161336,0.1396488317500033,0.9868874417321613,0.890966490666403,-15.673859029821902,-0.061845901992960306,4,78.29645048307945,246.01007723863964,0.9396,0.943593018305662,0.9778930746672683,0.867,203.0,93.0,28.0,0.0,0.1228,0.0102,0.2034,422.15594002306807,380.0,267.5,536.0,702.0,0.5537761499423298,MR_FX,drop_no_renorm,0.916,-0.049000000000000044,261.07183406113535,161.08410596193272,1.4292312941317407,-0.4423438523995794
anchor_grid_tf1p125_mreq1p25_mrfx7p625,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 5.263157894736842, ""TF_EQ"": 4.7368421052631575}",4.7368421052631575,5.263157894736842,0.0,10.0,0.75,-0.04,36110976.572256655,0.6003339810272035,1.03595233118145,1.0290262220468485,-58.340008074145274,-0.2611657283180829,374,315.23062060473916,1301.5622523352708,0.4244,0.4538171536286522,0.6147455867082036,0.1184,39.0,31.0,20.0,0.6262,0.2554,0.0,2.4086,102.35979729729729,97.0,78.0,118.0,148.0,-1.5509854932432432,MR_FX,drop_renorm_to_total,0.916,-0.7976000000000001,261.07183406113535,-158.71203676383806,1.4292312941317407,-0.39327896295029063
anchor_grid_tf1p125_mreq1p25_mrfx7p625,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 1.25, ""MR_FX"": 7.625}",0.0,1.25,7.625,8.875,0.75,-0.04,401116.43780914665,0.16037725171309591,1.3097069534672818,0.9726900980171181,-16.48801113941981,-0.0801399976776826,6,86.43773144201428,899.0456660235976,0.9778,0.9762732665166701,0.9960192750890425,0.9508,206.0,95.0,15.0,0.0,0.043,0.0062,0.209,398.948254101809,359.0,261.0,498.0,663.6999999999998,0.8591393647454773,TF_EQ,drop_no_renorm,0.916,0.03479999999999994,261.07183406113535,137.87642004067368,1.4292312941317407,-0.11952434066445883
anchor_grid_tf1p125_mreq1p25_mrfx7p625,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 1.4084507042253522, ""MR_FX"": 8.591549295774648}",0.0,1.4084507042253522,8.591549295774648,10.0,0.75,-0.04,517917.3143948999,0.1817560558349458,1.3103699347902138,0.9844468263078487,-18.46276009813743,-0.09028300397069822,8,97.42358319214891,1014.8288956810154,0.9324,0.9624624624624625,0.9875195007800313,0.8862,178.0,83.0,15.0,0.0388,0.0722,0.0028,0.3578,354.3972015346423,316.0,226.0,440.0,594.0,0.7330289961633942,TF_EQ,drop_renorm_to_total,0.916,-0.02980000000000005,261.07183406113535,93.32536747350696,1.4292312941317407,-0.11886135934152686
anchor_grid_tf1p125_mreq1p5_mrfx7p375,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 7.375, ""TF_EQ"": 1.125}",1.125,0.0,7.375,8.5,0.75,-0.04,490269.23509702,0.17713379433853738,1.2680639531946654,1.0952479457290751,-16.172940111804955,-0.07751591705850908,5,128.31421450557872,861.0901020721412,0.9648,0.9713930348258707,0.99082373026035,0.9286,170.0,73.0,15.0,0.0,0.0676,0.0038,0.261,345.2556536721947,306.0,211.0,440.0,597.0,0.9238508658195133,MR_EQ,drop_no_renorm,0.8676,0.06099999999999994,245.85269709543567,99.40295657675901,1.412411835486982,-0.14434788229231654
anchor_grid_tf1p125_mreq1p5_mrfx7p375,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 8.676470588235293, ""TF_EQ"": 1.3235294117647058}",1.3235294117647058,0.0,8.676470588235293,10.0,0.75,-0.04,717319.7913421693,0.20957434309787648,1.270451394975772,1.113642301044591,-18.818820271221448,-0.09117400377030097,8,150.6504615288638,1015.4461675824732,0.9152,0.9501748251748252,0.9811407543698252,0.8532,137.0,60.0,15.0,0.0378,0.1084,0.0006,0.4924,289.82958274730424,252.0,173.0,369.0,509.0,0.7929020431317393,MR_EQ,drop_renorm_to_total,0.8676,-0.01440000000000008,245.85269709543567,43.97688565186857,1.412411835486982,-0.14196044051120982
anchor_grid_tf1p125_mreq1p5_mrfx7p375,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 1.5, ""TF_EQ"": 1.125}",1.125,1.5,0.0,2.625,0.75,-0.04,363516.63490601565,0.15224706282716882,0.993982689188108,0.9220602236471063,-16.511618105048775,-0.06308450191975488,7,81.71769783818938,273.6505837439266,0.9024,0.9284131205673759,0.974456910957269,0.8164,181.0,86.0,28.0,0.0104,0.1696,0.0036,0.546,385.50440960313574,341.0,244.0,488.0,637.0,0.4731789759921607,MR_FX,drop_no_renorm,0.8676,-0.05120000000000002,245.85269709543567,139.65171250770007,1.412411835486982,-0.41842914629887396
anchor_grid_tf1p125_mreq1p5_mrfx7p375,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 5.7142857142857135, ""TF_EQ"": 4.285714285714286}",4.285714285714286,5.7142857142857135,0.0,10.0,0.75,-0.04,35776983.512799725,0.5992720523970161,1.039504866465904,1.0406605308433412,-57.58573854159452,-0.2934703854252004,357,300.437617005306,1297.779092835334,0.4546,0.49318081830180377,0.6289027653880463,0.141,40.0,32.0,20.0,0.6316,0.2274,0.0,2.2296,103.28794326241135,100.0,80.0,119.0,142.0,-1.4891158581560286,MR_FX,drop_renorm_to_total,0.8676,-0.7266,245.85269709543567,-142.56475383302433,1.412411835486982,-0.372906969021078
anchor_grid_tf1p125_mreq1p5_mrfx7p375,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 1.5, ""MR_FX"": 7.375}",0.0,1.5,7.375,8.875,0.75,-0.04,449455.44738441345,0.1698475750055517,1.2768459782435602,0.952973681730857,-17.82290300998268,-0.07751591705850912,8,87.57826728928376,898.7014921400663,0.9466,0.9552081132474118,0.9915947799159478,0.8966,191.0,91.0,15.0,0.0,0.1,0.0034,0.5628,369.76109747936647,332.0,243.0,457.0,613.8000000000002,0.7631692563015837,TF_EQ,drop_no_renorm,0.8676,0.028999999999999915,245.85269709543567,123.9084003839308,1.412411835486982,-0.13556585724342174
anchor_grid_tf1p125_mreq1p5_mrfx7p375,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 1.6901408450704225, ""MR_FX"": 8.309859154929578}",0.0,1.6901408450704225,8.309859154929578,10.0,0.75,-0.04,588333.9538675975,0.1925669178114484,1.2776021220867426,0.9645684531450723,-19.964048915716106,-0.08732729862507807,12,98.71507435649325,1014.3965125763083,0.921,0.9541802388707926,0.9881656804733728,0.8684,168.0,79.0,15.0,0.013,0.1174,0.0012,0.6596,333.6317365269461,296.0,213.0,413.75,555.9000000000001,0.7527246586826346,TF_EQ,drop_renorm_to_total,0.8676,0.0007999999999999119,245.85269709543567,87.77903943151043,1.412411835486982,-0.13480971340023928
anchor_grid_tf1p125_mreq1p75_mrfx7p125,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 7.125, ""TF_EQ"": 1.125}",1.125,0.0,7.125,8.25,0.75,-0.04,470614.4296175384,0.1736982603657673,1.2607474850470972,1.0973112048704423,-15.829443789036635,-0.07489160184351933,5,126.0399853581333,835.780768319407,0.9624,0.9711138819617623,0.9903702118553391,0.9256,173.0,75.0,15.0,0.0012,0.0686,0.0046,0.2684,352.6043647363872,311.0,214.75,448.0,607.3000000000002,0.896005088159032,MR_EQ,drop_no_renorm,0.8068,0.11880000000000002,231.89836390679227,120.70600082959493,1.3882418447296005,-0.12749435968250333
anchor_grid_tf1p125_mreq1p75_mrfx7p125,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 8.636363636363637, ""TF_EQ"": 1.3636363636363635}",1.3636363636363635,0.0,8.636363636363637,10.0,0.75,-0.04,737078.2627298721,0.21192449177373351,1.2636661696224913,1.1187766522409548,-18.942520059677705,-0.090753202360134,8,152.39543647384824,1015.9605455837418,0.907,0.9468577728776185,0.980204937121565,0.8418,134.0,59.0,15.0,0.0444,0.1132,0.0006,0.4842,284.58826324542645,248.0,169.0,362.0,497.2000000000003,0.7652873418864339,MR_EQ,drop_renorm_to_total,0.8068,0.03500000000000003,231.89836390679227,52.68989933863418,1.3882418447296005,-0.12457567510710921
anchor_grid_tf1p125_mreq1p75_mrfx7p125,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 1.75, ""TF_EQ"": 1.125}",1.125,1.75,0.0,2.875,0.75,-0.04,423414.73217603785,0.1648704293212493,0.9949531042450576,0.8920986395071472,-18.48118829239941,-0.0724158848364016,10,85.15042511176557,301.64620528178165,0.82,0.8819512195121951,0.9535398230088495,0.6896,157.0,78.0,26.0,0.137,0.1724,0.001,0.5966,337.336716937355,300.0,218.0,421.0,553.0,0.0834922076566125,MR_FX,drop_no_renorm,0.8068,-0.11719999999999997,231.89836390679227,105.43835303056272,1.3882418447296005,-0.393288740484543
anchor_grid_tf1p125_mreq1p75_mrfx7p125,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 6.086956521739131, ""TF_EQ"": 3.9130434782608696}",3.9130434782608696,6.086956521739131,0.0,10.0,0.75,-0.04,34961051.826602645,0.5966385784466031,1.0372148277005993,1.0018079545034595,-59.556182975441,-0.3219130398246369,339,288.05806416618555,1295.0178666528357,0.4912,0.5158794788273615,0.6471981057616417,0.164,41.0,33.0,21.0,0.6048,0.2312,0.0,2.2046,106.28414634146341,102.0,82.0,123.0,149.10000000000002,-1.4005563658536586,MR_FX,drop_renorm_to_total,0.8068,-0.6427999999999999,231.89836390679227,-125.61421756532886,1.3882418447296005,-0.3510270170290013
anchor_grid_tf1p125_mreq1p75_mrfx7p125,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 1.75, ""MR_FX"": 7.125}",0.0,1.75,7.125,8.875,0.75,-0.04,502896.3940309454,0.17927408199142358,1.2373437981753062,0.934393311393776,-19.186147825053634,-0.07489160184351928,13,88.73087513459508,898.3999533624863,0.9012,0.9502885042166,0.9880896777206912,0.8462,176.5,85.0,15.0,0.0382,0.1136,0.002,0.5974,348.8090285984401,312.0,227.0,430.0,578.0,0.6244034285038996,TF_EQ,drop_no_renorm,0.8068,0.03939999999999999,231.89836390679227,116.91066469164781,1.3882418447296005,-0.1508980465542944
anchor_grid_tf1p125_mreq1p75_mrfx7p125,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 1.9718309859154928, ""MR_FX"": 8.028169014084508}",0.0,1.9718309859154928,8.028169014084508,10.0,0.75,-0.04,667108.4096060198,0.20332011013192508,1.2382023632333685,0.9456315674793981,-21.500985915040815,-0.08437129543910389,18,100.02224705375988,1014.0184851794603,0.8688,0.9295580110497238,0.9784546805349182,0.7902,154.0,74.0,15.0,0.086,0.1232,0.0006,0.6226,308.65350544166034,276.0,198.0,382.0,513.0,0.5073402363958491,TF_EQ,drop_renorm_to_total,0.8068,-0.016599999999999948,231.89836390679227,76.75514153486807,1.3882418447296005,-0.15003948149623203
anchor_grid_tf1p125_mreq2_mrfx6p875,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 6.875, ""TF_EQ"": 1.125}",1.125,0.0,6.875,8.0,0.75,-0.04,451708.39808504266,0.17026550169284294,1.252873958340486,1.0995580206155708,-15.484903797757067,-0.07301248116097016,3,123.76605856237859,810.4675676144907,0.9642,0.9726197884256378,0.9884836852207294,0.927,177.0,77.0,15.0,0.0,0.0678,0.0052,0.2734,359.96699029126216,320.0,219.0,457.0,616.0,0.8835485242718447,MR_EQ,drop_no_renorm,0.749,0.17800000000000005,217.12443257676904,142.84255771449313,1.3594845028362348,-0.1066105444957488
anchor_grid_tf1p125_mreq2_mrfx6p875,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 8.59375, ""TF_EQ"": 1.40625}",1.40625,0.0,8.59375,10.0,0.75,-0.04,758533.9434284847,0.21441116232814839,1.2563684815890794,1.124080469470467,-19.074360613093244,-0.09030609424618267,8,154.24602896741956,1016.5044600712733,0.903,0.9384274640088593,0.9723861222563134,0.824,132.0,57.0,15.0,0.0534,0.122,0.0006,0.4716,278.821359223301,243.0,165.75,357.0,483.0,0.7174306019417473,MR_EQ,drop_renorm_to_total,0.749,0.07499999999999996,217.12443257676904,61.69692664653195,1.3594845028362348,-0.10311602124715535
anchor_grid_tf1p125_mreq2_mrfx6p875,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 2.0, ""TF_EQ"": 1.125}",1.125,2.0,0.0,3.125,0.75,-0.04,492508.09411358146,0.17751698357498236,0.9920639330390855,0.8676699738957299,-20.45904421216206,-0.08262386207012293,16,88.59502158425731,330.0038309424111,0.7768,0.8625128733264675,0.9349253731343283,0.6264,140.0,71.0,26.0,0.184,0.1892,0.0004,0.6026,306.4070881226054,274.0,201.75,378.25,497.9000000000001,-0.07644372030651361,MR_FX,drop_no_renorm,0.749,-0.12260000000000004,217.12443257676904,89.28265554583635,1.3594845028362348,-0.3674205697971493
