Budget Case,Date,Cutoff Timestamp,Cutoff Level,Exposure Factor,Observed DD At Cutoff,Raw Historical DD At Cutoff,Day Start Equity Raw,Equity At Cutoff Raw,Gross Exposure At Cutoff % Raw,Gross Exposure At Cutoff % Scaled,Dominant Losing Strategy,MR_EQ PnL To Cutoff,MR_EQ Gross At Cutoff % Scaled,MR_FX PnL To Cutoff,MR_FX Gross At Cutoff % Scaled,TF_EQ PnL To Cutoff,TF_EQ Gross At Cutoff % Scaled
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2022-12-15,2022-12-15 17:00:00,-0.035,0.7,-0.03616530919427663,-0.051664727420395185,819041.9524350787,776726.3732166521,180.47089560316172,126.3296269222132,TF_EQ,0.0,0.0,-1040.8548327419498,0.0,-28587.286252766695,126.3296269222132
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2025-04-03,2025-04-03 12:00:00,-0.035,0.7,-0.03735766991352306,-0.05336809987646152,1158460.4818975313,1096635.64719669,347.8458876569845,243.49212135988913,MR_FX,0.0,0.0,-43277.38429058893,243.49212135988913,0.0,0.0
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2013-06-20,2013-06-20 20:00:00,-0.04,0.7,-0.044980566126993804,-0.06425795160999115,62158.955438639015,58164.748287935356,274.20431414200283,191.94301989940197,TF_EQ,-908.86912159875,63.78658264936585,-42.26353079475248,0.0,-1781.1625472574196,128.15643725003616
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2015-06-23,2015-06-23 18:00:00,-0.04,0.7,-0.040508776059762004,-0.0578696800853743,114273.45792835968,107660.48947579603,676.2269378767353,473.35885651371467,MR_FX,0.0,0.0,-4501.720630899338,343.30596492891624,-127.35728589521494,130.05289158479852
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2016-01-04,2016-01-04 15:00:00,-0.04,0.7,-0.04097116857691917,-0.05853024082417024,139214.73553296734,131066.4635359496,181.46154329986393,127.02308030990474,TF_EQ,0.0,0.0,-796.0379319577848,0.0,-4907.752465954631,127.02308030990474
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2020-06-11,2020-06-11 18:00:00,-0.04,0.7,-0.05337997977608062,-0.07625711396582946,453874.3190359804,419263.1733630904,332.4974681265793,232.74822768860548,TF_EQ,0.0,0.0,-1869.6312307999424,109.71742560492261,-24856.70264900985,123.03080208368286
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2020-09-03,2020-09-03 18:00:00,-0.04,0.7,-0.04266962788312234,-0.060956611261603344,572270.1667185347,537386.51662926,162.88106774027239,114.01674741819066,TF_EQ,0.0,0.0,-282.55728669532687,0.0,-23907.940102926295,114.01674741819066
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2025-04-03,2025-04-03 13:00:00,-0.04,0.7,-0.045029790371855456,-0.06432827195979351,1158460.4818975313,1083938.7209633535,352.5030581603567,246.75214071224968,MR_FX,0.0,0.0,-52165.23265392449,246.75214071224968,0.0,0.0
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2016-01-04,2016-01-04 16:00:00,-0.045,0.7,-0.04712002208606727,-0.06731431726581039,139214.73553296734,129843.5906572253,182.22875184251285,127.56012628975898,TF_EQ,0.0,0.0,-796.0379319577848,0.0,-5763.763481061642,127.56012628975898
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2020-06-11,2020-06-11 18:00:00,-0.045,0.7,-0.05337997977608062,-0.07625711396582946,453874.3190359804,419263.1733630904,332.4974681265793,232.74822768860548,TF_EQ,0.0,0.0,-1869.6312307999424,109.71742560492261,-24856.70264900985,123.03080208368286
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2020-09-03,2020-09-03 20:00:00,-0.045,0.7,-0.0480433722186244,-0.06863338888374915,572270.1667185347,532993.3258195735,163.39936415322475,114.37955490725732,TF_EQ,0.0,0.0,-282.55728669532687,0.0,-26983.173669706925,114.37955490725732
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2025-04-03,2025-04-03 13:00:00,-0.045,0.7,-0.045029790371855456,-0.06432827195979351,1158460.4818975313,1083938.7209633535,352.5030581603567,246.75214071224968,MR_FX,0.0,0.0,-52165.23265392449,246.75214071224968,0.0,0.0
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2013-06-20,2013-06-20 20:00:00,-0.035,0.75,-0.04819346370749336,-0.06425795160999115,62158.955438639015,58164.748287935356,274.20431414200283,205.6532356065021,TF_EQ,-973.7883445700893,68.34276712432055,-45.28235442294908,0.0,-1908.3884434900924,137.31046848218162
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2015-06-23,2015-06-23 14:00:00,-0.035,0.75,-0.041645072197169036,-0.055526762929558715,114273.45792835968,107928.22272083076,674.5401973113729,505.9051479835297,MR_FX,0.0,0.0,-4767.392798690801,366.7741502401031,8.4663930441111,139.13099774342652
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2016-01-04,2016-01-04 09:00:00,-0.035,0.75,-0.04183574194238282,-0.05578098925651043,139214.73553296734,131449.19986585496,412.2728999046086,309.2046749284565,TF_EQ,0.0,0.0,-1668.5583910438145,172.6658951960138,-4155.59335929048,136.53877973244266
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2016-06-24,2016-06-24 06:00:00,-0.035,0.75,-0.038325452006660626,-0.0511006026755475,147576.49922602164,140035.25117482446,826.99039225717,620.2427941928775,MR_FX,0.0,0.0,-5655.936038397902,572.1400989460899,0.0,48.10269524678754
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2018-12-04,2018-12-04 21:00:00,-0.035,0.75,-0.042769219028002514,-0.05702562537067002,288060.5657944121,271633.7318853567,176.2757803987143,132.20683529903573,TF_EQ,0.0,0.0,-945.5897748702664,0.0,-12107.521040394007,132.20683529903573
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2019-08-23,2019-08-23 21:00:00,-0.035,0.75,-0.03501644252348715,-0.0466885900313162,329522.5071502264,314137.565907798,178.6909645926291,134.0182234444718,TF_EQ,0.0,0.0,-482.4086385533992,0.0,-11107.984162431341,134.0182234444718
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2020-06-11,2020-06-11 16:00:00,-0.035,0.75,-0.03561516344187379,-0.04748688458916506,453874.3190359804,432321.2416299329,325.77250888434884,244.32938166326164,TF_EQ,0.0,0.0,-2121.9612321727145,114.1993727945341,-16719.845296062995,130.13000886872751
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2020-09-03,2020-09-03 17:00:00,-0.035,0.75,-0.03771239969106094,-0.05028319958808125,572270.1667185347,543494.591707122,162.17437757519215,121.63078318139412,TF_EQ,0.0,0.0,-302.7399500307074,0.0,-21034.59380188171,121.63078318139412
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2021-11-26,2021-11-26 16:00:00,-0.035,0.75,-0.04206288645372688,-0.05608384860496918,802182.2245614579,757192.7581255557,329.2172288875476,246.9129216656607,MR_FX,-3870.818829810196,22.682566676829197,-25444.52590876849,186.42942572488263,-5064.652378491213,37.80092926394884
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2022-02-04,2022-02-04 12:00:00,-0.035,0.75,-0.03739723138932599,-0.04986297518576799,712452.6203813876,676927.6130502751,614.3467881257947,460.76009109434597,MR_FX,590.065641571884,0.0,-14120.833133544627,324.97350875663267,-9018.886657256444,135.78658233771333
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2022-12-15,2022-12-15 17:00:00,-0.035,0.75,-0.03874854556529639,-0.051664727420395185,819041.9524350787,776726.3732166521,180.47089560316172,135.3531717023713,TF_EQ,0.0,0.0,-1115.201606509232,0.0,-30629.23527082146,135.3531717023713
aggressive_balanced_80_tf1p75_mreq0p875_mrfx7p375,2025-04-03,2025-04-03 11:00:00,-0.035,0.75,-0.03714024518043396,-0.04952032690724528,1158460.4818975313,1101093.1401248407,346.0798771504493,259.559907862837,MR_FX,0.0,0.0,-43025.50632951794,259.559907862837,0.0,0.0
